MLT_OPQ,lon
161.3,196.1,211.2,240.2,257.5,246.2,254.3,259.6,229.0,240.8,245.2,260.5,232.6,224.7,241.6,215.7,185.8,157.0,130.8,87.7,421.8,1003.6,604.4,858.5,976.0,620.0,1046.1,1216.6,1333.6,1021.2,1484.7,1445.2,1197.9,1735.8,1348.9,1815.1,1646.4,1741.5,1956.4,1440.5,1502.6,1385.1,1383.5,1468.2,1095.4,1383.4,1399.8,1222.4,1122.0,858.7,810.9,951.4,977.4,814.5,676.2,509.7,446.8,436.9,575.4,664.1,769.7,783.9,295.2,259.2,227.3,255.3,235.1,250.1,236.7,213.8,168.3,172.3
162.9,166.4,137.9,120.0,114.9,149.6,190.3,214.1,212.0,230.8,220.0,213.2,225.2,219.0,206.8,207.8,196.8,162.4,110.0,101.9,35.9,607.6,538.8,485.8,637.4,674.4,407.5,853.8,893.6,977.4,776.1,1189.6,1054.7,1235.2,1340.1,1246.2,1372.7,1297.4,1624.5,1408.8,1152.7,1178.6,1055.6,1025.1,1032.3,780.9,891.3,962.7,823.2,780.4,610.9,487.2,537.1,595.9,541.3,450.9,407.1,378.4,405.9,554.4,666.5,267.8,236.9,204.4,184.8,159.8,140.3,149.8,142.4,141.1,153.5,140.4
110.3,101.9,125.3,121.4,137.9,139.2,118.3,100.7,146.1,199.1,204.1,222.0,196.7,198.6,195.5,196.4,177.1,165.0,131.6,97.1,37.9,280.7,437.3,321.4,453.6,581.8,385.2,436.8,683.2,754.0,654.6,667.6,872.4,820.5,1132.2,973.3,949.2,1047.0,1054.6,1302.9,1034.8,886.5,866.6,770.2,720.0,855.7,551.0,569.4,692.9,592.2,536.4,503.7,389.5,311.7,345.2,366.3,345.2,346.2,396.5,643.6,279.8,179.0,176.8,143.6,169.7,161.1,155.9,138.2,136.7,126.1,115.5,116.3
116.0,105.1,103.8,104.4,100.7,104.5,104.9,138.0,123.8,99.6,153.8,209.2,216.6,204.2,188.2,178.8,177.8,165.3,134.2,90.5,44.9,143.9,308.3,310.8,315.0,395.8,459.1,259.7,481.3,604.4,701.8,439.9,685.9,682.9,702.7,971.4,763.8,801.2,830.4,880.9,1108.9,896.9,726.9,666.3,580.0,506.0,657.9,498.5,387.4,449.1,468.6,405.8,366.2,354.8,276.5,238.3,209.0,294.0,456.8,477.4,212.0,163.6,174.4,163.2,129.0,134.3,118.4,104.0,132.5,121.9,142.9,114.9
118.6,123.9,110.5,109.1,112.0,116.1,104.4,95.7,123.4,144.1,118.2,120.6,204.0,209.6,187.7,197.5,169.6,164.7,138.8,95.6,54.9,62.5,217.2,282.7,240.0,295.4,401.8,287.1,277.0,459.1,547.6,568.4,416.6,664.2,603.7,679.9,837.3,633.4,690.4,727.2,730.1,951.8,776.1,573.1,541.4,465.6,398.5,427.5,453.9,338.3,292.4,326.9,341.0,307.1,265.8,261.1,234.1,280.1,469.2,209.5,163.9,178.1,170.3,157.6,151.0,125.1,141.5,128.8,102.9,109.6,87.5,123.4
95.4,87.8,124.3,128.5,134.7,114.2,130.2,113.5,109.8,95.5,147.5,131.7,121.9,207.4,213.5,163.0,188.6,163.1,159.7,107.0,58.7,40.1,138.7,257.5,183.3,258.2,291.7,345.3,209.0,388.2,443.6,542.5,410.0,423.9,627.7,522.7,664.9,749.9,590.8,621.6,639.0,613.7,760.3,721.4,530.8,444.5,404.3,342.7,294.2,341.5,342.1,284.4,217.3,232.7,262.8,249.3,225.3,333.0,480.4,188.1,157.7,151.8,108.7,139.9,138.1,164.9,152.1,150.8,112.0,114.2,93.6,90.0
118.8,103.6,95.1,95.2,123.3,143.8,135.9,127.9,130.1,137.4,94.7,147.8,131.6,145.1,210.2,190.5,184.5,169.2,159.1,116.6,67.9,29.7,114.7,178.7,210.4,192.0,238.9,325.5,277.5,205.4,367.3,420.6,525.8,398.6,462.1,526.5,477.7,623.3,708.6,559.5,542.2,571.3,531.6,600.1,672.4,545.4,404.7,356.3,321.9,280.0,232.0,257.0,278.6,262.4,197.4,179.8,186.9,364.4,409.6,190.0,170.0,158.5,170.4,145.9,140.5,113.1,115.5,137.9,161.5,155.4,146.6,106.1
154.6,142.9,128.3,112.9,100.6,100.9,143.8,162.6,129.6,140.5,144.6,98.5,158.4,131.8,180.2,216.6,170.6,178.4,177.3,139.8,75.5,27.5,87.4,140.0,194.6,137.9,209.8,252.4,322.3,177.2,304.0,364.6,411.3,503.4,340.4,427.7,496.5,437.2,519.7,633.7,552.8,440.0,497.5,496.9,470.3,541.8,606.3,496.0,351.7,307.6,291.3,240.6,213.4,192.4,224.4,231.6,222.8,440.1,248.5,164.8,176.8,188.9,180.2,166.2,164.4,171.0,156.7,139.0,119.4,123.8,145.6,188.5
158.6,208.2,175.5,156.5,122.8,128.8,95.0,143.7,181.7,139.1,146.9,150.9,118.7,153.8,147.0,229.4,210.2,203.8,169.0,166.1,91.8,24.9,63.0,109.6,181.7,134.2,171.9,215.7,285.6,275.5,137.3,335.6,352.9,398.7,446.4,312.2,381.3,484.9,425.8,422.3,575.4,582.3,447.4,377.4,416.3,438.7,417.4,460.6,517.7,495.0,380.0,331.4,267.2,258.2,214.0,189.6,223.8,495.9,224.6,215.0,205.3,144.9,156.3,172.2,195.3,195.8,181.1,178.2,188.4,163.2,144.2,122.4
152.6,147.8,184.5,240.5,171.9,141.3,148.7,96.8,154.2,195.8,159.8,158.7,133.6,151.0,154.8,194.2,266.5,216.6,196.6,186.5,126.1,30.0,47.8,98.7,158.8,157.8,139.0,180.7,247.2,294.3,218.6,158.8,331.1,332.0,382.8,437.1,314.0,305.0,438.0,427.5,381.2,429.5,537.3,523.2,426.0,355.8,375.2,401.3,373.8,386.5,439.8,485.0,477.2,398.6,352.5,306.7,403.9,466.1,199.0,181.2,190.6,223.6,230.9,228.1,155.0,172.0,196.2,222.4,214.2,201.8,211.7,200.6
253.7,211.3,165.2,185.2,268.6,209.2,156.0,158.3,99.4,181.7,202.1,181.5,178.2,110.7,185.5,189.7,269.3,247.8,238.6,236.3,161.6,38.9,34.2,91.5,128.3,172.0,121.6,177.2,198.9,256.3,298.6,183.8,171.0,319.3,326.3,352.8,448.5,364.5,272.7,336.9,411.6,394.5,348.0,391.5,466.5,542.6,463.9,424.4,371.2,386.8,400.4,394.0,423.3,475.1,547.1,586.7,749.3,589.3,386.6,303.7,265.7,228.0,205.1,215.6,263.8,268.2,228.6,191.2,206.9,248.8,246.1,236.5
282.6,291.0,287.3,191.3,216.4,302.4,246.8,182.1,166.8,136.7,233.3,197.1,201.4,197.8,187.9,187.3,249.1,323.9,277.0,260.8,218.3,59.3,34.0,90.3,115.1,167.5,142.8,137.4,184.1,236.7,253.4,299.3,199.7,146.0,306.4,320.3,333.5,409.4,436.2,354.3,287.5,315.9,375.7,381.9,351.2,339.3,409.2,470.8,538.0,497.4,485.9,472.1,435.4,484.4,462.7,473.8,823.0,721.7,671.0,667.3,532.6,440.9,352.0,290.1,270.8,247.2,284.9,332.4,288.2,226.6,253.8,317.6
355.4,354.6,351.8,351.1,223.9,255.7,363.0,278.3,196.1,201.2,176.0,292.8,225.1,229.6,178.3,252.4,235.9,383.9,360.7,324.9,312.0,106.6,32.1,78.7,94.5,144.7,192.0,129.6,167.9,193.5,237.4,263.9,310.0,245.3,137.3,232.9,305.2,310.6,316.3,378.9,420.1,421.0,329.3,310.7,345.2,404.2,409.6,389.9,406.3,465.3,543.0,636.2,687.5,595.5,586.9,625.7,843.5,649.1,586.3,648.3,792.3,876.1,786.5,615.4,466.8,372.0,349.6,305.3,358.1,415.4,281.1,283.7
343.5,413.7,430.3,430.3,427.3,269.2,308.6,443.7,315.0,265.5,202.7,271.8,319.9,291.0,277.4,264.1,251.7,401.0,449.8,431.1,427.1,214.6,28.2,65.0,112.5,132.5,192.0,195.2,133.0,188.5,214.7,230.3,280.9,305.2,315.3,233.2,170.8,235.7,301.3,320.0,296.8,339.5,403.7,441.6,480.3,432.7,450.2,444.9,446.6,488.1,480.8,469.4,509.1,630.1,743.5,1178.6,1000.9,833.7,705.3,770.4,765.8,821.6,970.3,1166.6,1075.0,785.8,581.7,493.0,430.6,380.3,537.5,446.8
625.9,465.4,511.6,542.9,546.8,517.1,341.5,415.2,517.6,355.6,355.4,240.5,415.2,330.1,344.9,289.5,378.3,370.8,624.3,587.1,598.0,460.0,37.3,40.8,117.9,119.1,168.9,210.7,213.9,149.8,180.7,225.3,221.7,256.3,287.6,316.7,351.2,286.7,224.8,216.6,290.1,350.9,394.7,409.8,387.4,492.6,536.0,615.1,654.8,586.8,604.4,598.5,623.4,674.4,772.8,1087.4,1005.6,1093.2,1290.7,1156.1,1072.3,1043.5,1099.7,1142.1,1374.1,1650.0,1383.2,909.5,682.8,622.0,535.5,607.5
760.7,838.2,580.6,678.2,691.7,717.7,610.4,454.2,612.2,587.5,436.3,390.3,344.6,551.9,399.5,427.9,418.1,457.7,716.2,856.8,839.2,1019.3,75.6,47.8,99.0,139.4,141.6,204.8,233.1,266.5,185.8,176.8,211.5,236.3,245.6,247.0,265.8,322.0,347.4,415.3,416.6,365.6,356.9,350.8,414.4,458.1,523.1,538.1,557.8,671.6,783.9,920.8,989.9,952.5,1495.3,1188.0,1187.5,1071.8,1135.2,1450.3,1845.8,1876.0,1655.1,1568.1,1650.4,1743.4,2170.5,2285.9,1348.1,936.7,885.0,743.4
947.6,1053.9,1120.2,800.8,961.2,938.7,933.4,720.9,657.9,927.0,657.3,582.3,375.1,631.9,656.2,552.4,581.8,681.8,674.8,1218.6,1295.2,1523.4,986.5,46.6,76.3,135.3,162.8,165.5,206.9,244.9,293.9,301.7,267.1,203.8,207.1,251.3,293.1,317.5,365.9,358.7,399.9,472.8,495.8,582.7,623.5,587.1,541.9,593.6,633.9,720.8,876.7,932.3,1125.0,1953.2,1897.2,2020.2,1785.0,1725.6,1743.0,1838.7,1857.2,2328.1,3152.1,3091.1,2509.0,2499.8,2548.0,2950.2,3613.2,2080.1,1358.6,1205.3
1530.9,1297.5,1578.3,1489.7,1185.7,1435.0,1385.8,1314.7,855.4,974.7,1255.9,813.3,839.0,571.3,945.1,667.6,775.6,927.3,1117.7,1209.3,2117.3,2456.7,3057.5,1201.4,67.8,103.0,132.5,194.8,207.0,186.9,241.3,259.9,299.9,370.0,357.4,375.2,386.3,378.2,360.8,389.5,417.2,472.6,526.2,557.5,619.6,703.5,843.4,976.5,1111.5,1305.4,1329.3,1936.4,2265.9,2091.2,2271.7,2342.2,2827.0,3366.4,3503.2,3301.9,3139.7,3385.8,3032.0,3544.7,4381.9,3193.0,3041.2,3269.1,3017.2,3648.9,2404.5,1920.0
1187.5,956.9,840.7,1267.9,1020.3,1155.9,1446.3,1492.8,1244.4,1117.4,1483.8,1252.5,594.4,250.0,0.0,58.2,318.8,1317.2,1531.3,1674.4,1549.4,2918.7,5263.3,6526.9,4558.1,1760.1,250.0,139.1,164.0,205.4,215.6,248.8,294.4,341.4,385.2,421.1,466.9,522.2,599.4,663.4,732.7,775.0,808.5,922.0,989.7,1177.1,1511.3,1772.7,2712.9,3229.5,3482.6,3578.6,3866.3,4470.6,4202.0,4222.6,4312.0,4711.4,5550.4,7035.7,7232.4,5805.9,3076.9,2109.7,2277.8,2131.4,1907.0,1937.7,1688.6,1633.6,1619.1,1487.6
390.9,443.9,0.0,0.0,17.1,21.9,0.0,29.9,18.9,93.1,92.2,141.7,86.0,44.1,0.0,0.0,87.1,236.2,874.2,893.2,982.7,1039.4,2561.6,6754.1,9394.7,11625.2,11233.5,9839.9,8331.9,6100.1,4954.0,4692.0,4693.3,4215.0,3365.3,3246.8,3089.4,3617.8,4890.2,5585.4,4597.4,5554.5,6537.9,6490.0,6466.8,6222.6,6386.6,7146.6,7212.5,7782.4,9245.3,9742.0,9798.3,9882.2,10431.3,11274.2,11593.8,9661.3,9554.8,10085.5,11207.2,10567.1,650.1,379.9,572.9,882.9,780.7,1030.7,835.8,924.1,1121.1,381.3
318.2,707.9,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,267.3,168.8,437.8,875.3,1264.4,2329.8,4449.4,6052.7,6936.4,8823.9,10245.4,11530.1,12358.3,12506.5,13636.6,13846.8,17407.7,22265.1,25350.3,29154.7,29067.3,26526.3,24206.6,23118.6,23279.5,23692.5,23589.5,23841.7,24866.9,25246.0,29016.4,29346.7,28695.2,24989.6,20702.0,17595.2,16780.9,17003.5,16215.8,11824.8,12609.4,6815.0,693.8,671.6,492.2,566.3,1129.3,956.6,1038.5,954.7,982.1,1250.9
826.5,422.9,746.4,480.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.6,512.1,1008.5,1632.2,2347.7,2806.7,3225.7,3765.7,4034.4,4846.3,5104.2,4854.4,4444.2,3615.2,3004.6,2799.2,2384.1,1155.9,607.0,524.7,507.6,455.0,458.4,455.2,518.8,586.7,597.6,542.1,429.3,348.0,2087.7,5092.6,10523.5,13687.6,12323.5,10147.4,9898.0,10017.6,11499.4,8430.2,2851.5,2037.1,2226.7,1994.2,1469.2,713.4,1665.5,1504.3,1409.3,1150.9,866.2
1464.0,1587.4,404.9,591.7,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,34.9,200.1,287.5,501.1,681.9,1216.1,1626.7,1593.1,1858.8,1732.6,1759.4,2253.9,2658.4,2610.9,1905.3,1322.9,878.9,628.9,531.9,458.6,389.0,320.9,282.0,301.1,287.0,264.2,233.5,252.3,250.6,259.5,233.1,230.1,212.6,198.3,185.7,154.3,143.7,155.2,114.2,755.8,3972.5,4945.2,4648.7,4004.8,4660.2,5510.5,4635.8,3290.4,4412.6,4528.4,5341.1,2761.6,2519.7,2853.5,2894.1,3000.9,1556.2
